Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Vehicle_condition,multiple_deliveries,Time_order_hour,Time_order_min,Time_order_picked_hour,Time_order_picked_min,Weather_conditions,Road_traffic_density,Festival,City,Time_taken (min)
32255,20.0,4.4,19.888716,75.321461,19.968716,75.401461,2,0.0,21.0,55.0,22.0,10.0,Fog,Jam,Yes,Metropolitian,43
8939,22.0,4.9,12.323225,76.630028,12.403225,76.710028,2,0.0,20.0,35.0,20.0,50.0,Sandstorms,Jam,No,Metropolitian,29
8574,33.0,4.9,17.428294,78.404423,17.468294,78.444423,1,1.0,15.0,20.0,15.0,35.0,Fog,Medium,No,Urban,18
2880,23.0,4.9,11.016298,76.972076,11.106298,77.062076,0,1.0,21.0,15.0,21.0,20.0,Windy,Jam,No,Metropolitian,37
4207,30.0,4.7,12.337928,76.617889,12.387928,76.667889,2,0.0,18.0,35.0,23.0,5.0,Windy,Low,No,Metropolitian,27
9145,24.0,4.7,25.449872,81.836167,25.459872,81.846167,2,0.0,8.0,40.0,8.0,55.0,Stormy,Low,No,Urban,14
15112,32.0,4.6,11.010375,76.95295,11.050375,76.99295,2,1.0,12.0,35.0,12.0,40.0,Cloudy,High,No,Metropolitian,39
15097,30.0,4.2,23.374878,85.335739,23.414878,85.375739,0,0.0,0.541666667,35.0,13.0,5.0,Sandstorms,High,No,Metropolitian,45
39416,30.0,4.3,26.902328,75.794257,27.032328,75.924257,0,0.0,17.0,20.0,17.0,35.0,Stormy,Medium,No,Metropolitian,36
38530,29.0,4.7,23.371292,85.327872,23.461292,85.417872,0,1.0,20.0,45.0,20.0,50.0,Sunny,Jam,No,Metropolitian,19
6796,39.0,4.5,13.081878,80.248519,13.101878,80.268519,2,0.0,9.0,15.0,9.0,30.0,Stormy,Low,No,Metropolitian,24
33188,23.0,4.5,30.366322,78.070453,30.376322,78.080453,0,0.0,11.0,55.0,12.0,5.0,Fog,High,No,Metropolitian,29
11069,29.0,4.9,12.334022,76.618203,12.344022,76.628203,2,1.0,11.0,50.0,12.0,5.0,Windy,High,No,Metropolitian,18
36414,36.0,4.5,21.157729,72.768726,21.187729,72.798726,2,0.0,19.0,30.0,19.0,40.0,Sunny,Jam,No,Metropolitian,21
37269,28.0,4.9,26.914142,75.805704,27.024142,75.915704,2,0.0,21.0,50.0,22.0,5.0,Sandstorms,Jam,No,Metropolitian,16
20547,31.0,3.6,11.006686,76.951736,11.136686,77.081736,2,1.0,20.0,20.0,20.0,30.0,Sandstorms,Jam,No,Metropolitian,31
3715,37.0,4.2,26.90519,75.810753,26.95519,75.860753,1,2.0,18.0,15.0,18.0,25.0,Stormy,Medium,No,Metropolitian,34
19624,28.0,4.6,17.428294,78.404423,17.478294,78.454423,2,1.0,21.0,40.0,21.0,55.0,Fog,Jam,No,Metropolitian,32
28480,33.0,4.8,18.569156,73.774723,18.629156,73.834723,1,0.0,22.0,25.0,22.0,40.0,Stormy,Low,No,Metropolitian,21
21380,23.0,4.9,19.874449,75.360232,19.964449,75.450232,0,1.0,23.0,10.0,23.0,20.0,Cloudy,Low,No,Semi-Urban,24
8618,38.0,5.0,17.424114,78.347554,17.444114,78.367554,1,1.0,8.0,25.0,8.0,30.0,Sunny,Low,No,Urban,12
30881,38.0,4.2,0.0,0.0,0.11,0.11,2,0.0,21.0,35.0,21.0,50.0,Fog,Jam,No,Metropolitian,35
5315,39.0,5.0,13.091809,80.219104,13.141809,80.269104,2,0.0,0.75,35.0,18.0,15.0,Cloudy,Medium,No,Metropolitian,15
39254,20.0,5.0,17.451976,78.385883,17.561976,78.495883,0,1.0,22.0,30.0,22.0,40.0,Fog,Low,No,Metropolitian,22
43742,34.0,4.9,18.520016,73.830547,18.530016,73.840547,1,0.0,0.416666667,35.0,10.0,15.0,Cloudy,Low,No,Urban,16
20091,25.0,4.9,21.186884,72.793616,21.296884,72.903616,0,0.0,23.0,50.0,24.0,5.0,Stormy,Low,No,Urban,19
43485,22.0,4.7,12.323978,76.627961,12.373978,76.677961,2,1.0,20.0,50.0,20.0,55.0,Stormy,Jam,No,Metropolitian,18
25186,36.0,4.2,0.0,0.0,0.09,0.09,2,0.0,17.0,55.0,0.75,30.0,Windy,Medium,No,Metropolitian,34
31213,28.0,4.9,18.546258,73.904337,18.636258,73.994337,2,1.0,19.0,20.0,19.0,35.0,Windy,Jam,No,Metropolitian,24
23021,29.0,4.9,17.451976,78.385883,17.491976,78.425883,2,1.0,12.0,35.0,12.0,50.0,Stormy,High,No,Metropolitian,23
18472,26.0,4.7,19.055831,72.833984,19.185831,72.963984,0,0.0,22.0,35.0,22.0,50.0,Sandstorms,Low,No,Metropolitian,19
17164,33.0,4.8,13.045479,80.23311,13.075479,80.26311,2,0.0,19.0,35.0,19.0,40.0,Windy,Jam,No,Metropolitian,30
41149,33.0,4.8,19.207222,72.972281,19.217222,72.982281,2,1.0,10.0,45.0,10.0,55.0,Cloudy,Low,No,Metropolitian,19
44498,35.0,4.5,12.934365,77.616155,12.944365,77.626155,1,1.0,10.0,50.0,11.0,5.0,Fog,Low,No,Metropolitian,19
4792,30.0,4.8,12.310972,76.659264,12.350972,76.699264,0,2.0,14.0,10.0,14.0,20.0,Stormy,High,No,Metropolitian,47
25809,25.0,4.9,19.120083,72.907385,19.150083,72.937385,1,0.0,18.0,15.0,18.0,30.0,Fog,Medium,No,Metropolitian,16
29100,32.0,4.8,22.753839,75.897429,22.763838,75.907429,0,1.0,11.0,40.0,11.0,50.0,Sunny,High,No,Metropolitian,28
5421,28.0,4.4,22.310329,73.169083,22.330329,73.189083,0,1.0,9.0,40.0,9.0,50.0,Sandstorms,Low,No,Urban,15
34092,31.0,4.8,19.176269,72.836721,19.226269,72.886721,0,1.0,21.0,45.0,21.0,55.0,Cloudy,Jam,No,Urban,27
28103,36.0,4.1,10.994136,76.963303,11.054136,77.023303,0,1.0,17.0,55.0,18.0,5.0,Cloudy,Medium,No,Urban,32
25305,30.0,4.7,18.569156,73.774723,18.589156,73.794723,2,1.0,18.0,35.0,11.0,30.0,Windy,High,No,Metropolitian,29
12793,31.0,4.1,12.935662,77.61413,12.965662,77.64413,0,1.0,18.0,45.0,18.0,50.0,Stormy,Medium,No,Metropolitian,32
17919,36.0,4.3,19.12663,72.829976,19.20663,72.909976,1,0.0,20.0,10.0,20.0,25.0,Fog,Jam,No,Metropolitian,43
19262,36.0,4.6,0.0,0.0,0.05,0.05,0,1.0,19.0,20.0,19.0,35.0,Sunny,Jam,No,Metropolitian,24
18218,29.0,4.7,12.323194,76.630583,12.353194,76.660583,0,1.0,21.0,30.0,21.0,35.0,Windy,Jam,No,Urban,22
38109,36.0,4.8,22.74806,75.8934,22.80806,75.9534,0,0.0,21.0,20.0,21.0,25.0,Fog,Jam,No,Urban,28
20445,39.0,4.7,30.332735,78.054222,30.402735,78.124222,1,1.0,23.0,25.0,23.0,30.0,Windy,Low,No,Metropolitian,26
41066,20.0,3.7,23.359407,85.325055,23.379407,85.345055,0,3.0,11.0,50.0,12.0,5.0,Sunny,High,No,Metropolitian,46
26912,37.0,4.0,26.90294,75.793007,26.94294,75.833007,0,1.0,12.0,20.0,12.0,30.0,Sandstorms,High,No,Metropolitian,33
43632,31.0,5.0,18.546947,73.900626,18.626947,73.980626,1,1.0,17.0,20.0,17.0,25.0,Cloudy,Medium,No,Metropolitian,33
27125,37.0,4.5,17.429585,78.392621,17.499585,78.462621,0,1.0,23.0,35.0,23.0,50.0,Windy,Low,No,Metropolitian,23
8306,24.0,4.2,13.049645,80.242268,13.139645,80.332268,2,1.0,17.0,50.0,0.75,30.0,Fog,Medium,No,Metropolitian,31
33272,36.0,3.6,18.592718,73.773572,18.672718,73.853572,2,1.0,20.0,50.0,21.0,5.0,Sandstorms,Jam,No,Metropolitian,31
9170,31.0,4.5,17.426228,78.407495,17.506228,78.487495,0,1.0,22.0,10.0,22.0,15.0,Windy,Low,No,Metropolitian,26
3170,30.0,4.4,22.311358,73.164798,22.321358,73.174798,0,0.0,8.0,35.0,8.0,40.0,Stormy,Low,No,Metropolitian,28
14826,29.0,4.8,23.359407,85.325055,23.439407,85.405055,0,1.0,18.0,45.0,18.0,55.0,Fog,Medium,No,Urban,43
17036,30.0,4.7,0.0,0.0,0.11,0.11,0,0.0,17.0,10.0,17.0,25.0,Sunny,Medium,No,Metropolitian,30
40854,28.0,4.9,19.055831,72.833984,19.065831,72.843984,0,1.0,0.5,35.0,12.0,10.0,Stormy,High,No,Metropolitian,22
20768,23.0,4.8,13.022394,80.242439,13.032394,80.252439,0,1.0,11.0,50.0,11.0,55.0,Windy,High,No,Urban,27
6391,25.0,4.6,0.0,0.0,0.06,0.06,0,1.0,22.0,45.0,22.0,55.0,Sunny,Low,No,Urban,10
4360,35.0,4.9,26.921411,75.793604,27.011411,75.883604,2,1.0,21.0,30.0,21.0,45.0,Fog,Jam,No,Metropolitian,43
28096,29.0,4.9,10.994136,76.963303,11.084136,77.053303,1,1.0,21.0,25.0,21.0,40.0,Stormy,Jam,No,Metropolitian,28
18000,29.0,5.0,0.0,0.0,0.06,0.06,0,1.0,17.0,40.0,17.0,50.0,Fog,Medium,No,Metropolitian,29
6827,24.0,4.5,19.178321,72.834715,19.188321,72.844715,2,0.0,10.0,10.0,10.0,20.0,Sandstorms,Low,No,Urban,13
35006,34.0,4.9,21.185047,72.80859,21.265047,72.88859,0,0.0,23.0,50.0,23.0,55.0,Sandstorms,Low,No,Metropolitian,20
19073,31.0,4.8,12.986047,80.218114,13.116047,80.348114,1,1.0,22.0,50.0,0.958333333,30.0,Sunny,Low,No,Metropolitian,18
42409,20.0,4.8,30.895817,75.813112,31.035817,75.953112,1,1.0,22.0,20.0,22.0,25.0,Fog,Low,No,Metropolitian,23
42597,20.0,4.8,17.483216,78.552111,17.593216,78.662111,0,1.0,17.0,40.0,17.0,45.0,Windy,Medium,No,Metropolitian,26
3688,25.0,5.0,17.458998,78.500366,17.468998,78.510366,0,1.0,11.0,15.0,11.0,30.0,Cloudy,High,No,Urban,26
20228,30.0,4.7,-11.001852,-76.976268,11.061852,77.036268,1,0.0,18.0,35.0,19.0,5.0,Cloudy,Medium,No,Metropolitian,15
24215,36.0,4.4,21.186608,72.794136,21.296608,72.904136,1,0.0,17.0,55.0,0.75,30.0,Fog,Medium,No,Metropolitian,40
770,28.0,4.6,0.0,0.0,0.03,0.03,2,1.0,17.0,20.0,17.0,35.0,Cloudy,Medium,No,Metropolitian,17
9988,36.0,4.7,17.483216,78.552111,17.493216,78.562111,0,1.0,8.0,50.0,9.0,5.0,Sunny,Low,No,Urban,25
29070,23.0,4.9,18.536718,73.830327,18.606718,73.900327,2,1.0,20.0,20.0,20.0,35.0,Sandstorms,Jam,No,Metropolitian,16
39344,25.0,4.9,18.53408,73.89852,18.64408,74.00852,1,0.0,20.0,20.0,20.0,25.0,Stormy,Jam,No,Urban,21
40641,36.0,4.2,11.022169,76.999594,11.082169,77.059594,1,1.0,21.0,15.0,21.0,25.0,Fog,Jam,No,Metropolitian,34
41873,23.0,4.7,22.31279,73.170283,22.38279,73.240283,0,1.0,19.0,10.0,19.0,15.0,Sunny,Jam,No,Metropolitian,29
36171,23.0,4.8,12.299524,76.64262,12.409524,76.75262,1,0.0,18.0,40.0,18.0,45.0,Sunny,Medium,No,Metropolitian,18
34788,38.0,4.4,26.913726,75.75282,27.023726,75.86282,1,1.0,18.0,20.0,18.0,25.0,Stormy,Medium,No,Metropolitian,35
7320,39.0,4.8,12.934179,77.615797,12.974179,77.655797,2,1.0,16.0,55.0,17.0,5.0,Stormy,Medium,No,Metropolitian,33
8697,31.0,4.2,22.310237,73.158921,22.380237,73.228921,2,0.0,19.0,25.0,19.0,40.0,Windy,Jam,No,Metropolitian,35
3608,26.0,4.9,26.902908,75.792934,26.942908,75.832934,1,1.0,0.625,35.0,15.0,5.0,Sunny,High,No,Metropolitian,16
43228,25.0,4.5,0.0,0.0,0.11,0.11,0,2.0,18.0,45.0,0.791666667,30.0,Cloudy,Medium,No,Metropolitian,43
8484,20.0,4.7,18.53408,73.89852,18.62408,73.98852,1,1.0,18.0,15.0,18.0,30.0,Sandstorms,Medium,No,Metropolitian,27
38305,36.0,4.7,0.0,0.0,0.01,0.01,0,0.0,10.0,50.0,11.0,5.0,Sunny,Low,No,Metropolitian,25
29178,36.0,4.6,22.751857,75.866699,22.821857,75.936699,2,1.0,17.0,45.0,0.75,30.0,Fog,Medium,No,Metropolitian,38
12150,23.0,4.7,0.0,0.0,0.08,0.08,2,0.0,17.0,10.0,17.0,25.0,Sunny,Medium,No,Metropolitian,14
80,24.0,5.0,12.939496,77.625999,12.949496,77.635999,0,1.0,10.0,50.0,10.0,55.0,Fog,Low,No,Metropolitian,23
30713,37.0,4.6,27.160934,78.044095,27.210934,78.094095,2,1.0,20.0,15.0,20.0,20.0,Stormy,Jam,No,Metropolitian,33
33454,35.0,5.0,9.991703,76.293136,10.061703,76.363136,2,2.0,21.0,45.0,0.916666667,30.0,Cloudy,Jam,No,Urban,43
43275,35.0,4.9,12.98041,77.640489,13.00041,77.660489,1,1.0,10.0,30.0,10.0,45.0,Fog,Low,No,Metropolitian,17
34003,22.0,4.6,12.334022,76.618203,12.404022,76.688203,0,0.0,23.0,45.0,1.0,30.0,Stormy,Low,No,Semi-Urban,15
13775,36.0,4.8,12.352058,76.60665,12.482058,76.73665,1,1.0,17.0,50.0,17.0,55.0,Windy,Medium,No,Metropolitian,26
27537,29.0,4.6,19.12663,72.829976,19.25663,72.959976,0,1.0,22.0,15.0,22.0,25.0,Stormy,Low,No,Metropolitian,16
37972,31.0,4.0,19.065838,72.832658,19.195838,72.962658,0,1.0,18.0,20.0,18.0,30.0,Stormy,Medium,No,Metropolitian,46
44274,36.0,4.8,18.927584,72.832585,18.997584,72.902585,0,3.0,21.0,25.0,21.0,40.0,Stormy,Jam,No,Metropolitian,54
22438,22.0,4.8,11.008638,76.984311,11.068638,77.044311,2,1.0,19.0,55.0,20.0,10.0,Sunny,Jam,No,Metropolitian,17
32720,31.0,4.8,30.895817,75.813112,31.025817,75.943112,1,0.0,17.0,20.0,17.0,35.0,Sunny,Medium,No,Urban,23
6974,28.0,4.7,19.1813,72.836191,19.2913,72.946191,0,1.0,22.0,20.0,22.0,35.0,Windy,Low,No,Urban,16
23845,21.0,4.1,13.066762,80.251865,13.176762,80.361865,2,0.0,18.0,35.0,18.0,45.0,Cloudy,Medium,No,Metropolitian,36
12258,21.0,4.6,19.879631,75.323403,19.899631,75.343403,1,1.0,8.0,55.0,9.0,10.0,Fog,Low,No,Metropolitian,14
10136,24.0,4.7,11.025083,77.015393,11.115083,77.105393,2,1.0,18.0,35.0,18.0,50.0,Fog,Medium,No,Metropolitian,32
40646,35.0,4.9,27.201725,78.007553,27.231725,78.037553,1,1.0,18.0,55.0,19.0,5.0,Windy,Medium,No,Urban,29
26944,35.0,4.9,22.728163,75.884212,22.818163,75.974212,2,1.0,22.0,15.0,22.0,30.0,Windy,Low,No,Metropolitian,29
20949,29.0,4.3,19.091458,72.827808,19.201458,72.937808,2,0.0,19.0,30.0,19.0,40.0,Fog,Jam,No,Metropolitian,35
31037,34.0,4.7,22.75004,75.902847,22.86004,76.012847,1,1.0,22.0,25.0,22.0,30.0,Windy,Low,No,Urban,22
16327,30.0,4.7,18.520016,73.830547,18.630016,73.940547,2,1.0,18.0,35.0,21.0,15.0,Windy,Jam,No,Metropolitian,19
30571,25.0,4.6,26.910262,75.783013,27.020262,75.893013,1,1.0,22.0,55.0,0.958333333,30.0,Cloudy,Low,No,Metropolitian,29
29627,20.0,4.8,15.516833,73.768172,15.596833,73.848172,0,0.0,18.0,55.0,19.0,5.0,Cloudy,Medium,No,Metropolitian,37
26741,22.0,3.6,11.001753,76.986241,11.031753,77.016241,0,0.0,19.0,45.0,0.833333333,30.0,Sunny,Jam,Yes,Metropolitian,54
29958,22.0,4.2,12.934179,77.615797,12.944179,77.625797,0,1.0,8.0,30.0,8.0,45.0,Windy,Low,No,Metropolitian,15
3443,30.0,4.7,13.086438,80.220672,13.196438,80.330672,2,1.0,19.0,20.0,19.0,25.0,Fog,Jam,No,Metropolitian,35
3322,25.0,4.5,26.956431,75.776649,26.966431,75.786649,0,0.0,9.0,10.0,9.0,25.0,Fog,Low,No,Metropolitian,18
10030,39.0,5.0,0.0,0.0,0.02,0.02,0,0.0,0.416666667,35.0,10.0,10.0,Cloudy,Low,No,Urban,21
7994,23.0,4.6,12.975377,77.696664,13.105377,77.826664,1,1.0,20.0,15.0,20.0,25.0,Stormy,Jam,No,Metropolitian,19
44871,37.0,4.9,12.337978,76.616792,12.387978,76.666792,2,0.0,21.0,10.0,21.0,15.0,Sunny,Jam,No,Urban,16
29841,21.0,4.9,12.334022,76.618203,12.414022,76.698203,2,0.0,22.0,20.0,22.0,30.0,Cloudy,Low,No,Metropolitian,28
8360,37.0,5.0,13.091809,80.219104,13.151809,80.279104,1,1.0,18.0,10.0,18.0,20.0,Stormy,Medium,No,Metropolitian,27
22651,26.0,4.6,23.374989,85.335486,23.414989,85.375486,1,1.0,12.0,15.0,12.0,25.0,Windy,High,No,Urban,11
7006,23.0,4.7,13.027018,80.254791,13.057018,80.284791,2,0.0,19.0,30.0,19.0,40.0,Fog,Jam,No,Urban,28
4782,33.0,4.4,30.327968,78.046106,30.457968,78.176106,0,1.0,23.0,35.0,23.0,45.0,Fog,Low,No,Metropolitian,35
4517,34.0,4.6,12.970324,77.645748,12.990324,77.665748,1,1.0,8.0,55.0,9.0,10.0,Cloudy,Low,No,Metropolitian,19
13331,36.0,4.4,23.232357,77.429989,23.302357,77.499989,1,2.0,17.0,45.0,0.75,30.0,Windy,Medium,No,Metropolitian,39
43013,27.0,4.9,18.563934,73.915367,18.673935,74.025367,1,0.0,0.875,35.0,21.0,15.0,Stormy,Jam,No,Metropolitian,28
31010,21.0,4.7,12.972532,77.608179,12.992532,77.628179,0,0.0,10.0,35.0,10.0,45.0,Sunny,Low,No,Metropolitian,16
38623,24.0,4.5,11.003669,76.976494,11.033669,77.006494,1,1.0,17.0,35.0,17.0,45.0,Sunny,Medium,No,Metropolitian,14
40458,29.0,4.9,21.173343,72.792731,21.253343,72.872731,2,0.0,18.0,45.0,18.0,50.0,Sandstorms,Medium,No,Metropolitian,20
35119,28.0,4.0,22.728163,75.884212,22.798163,75.954212,0,2.0,21.0,15.0,21.0,20.0,Sandstorms,Jam,No,Metropolitian,33
34174,36.0,5.0,22.728163,75.884212,22.818163,75.974212,0,2.0,22.0,30.0,22.0,40.0,Fog,Low,No,Metropolitian,37
32542,34.0,4.3,30.914057,75.83982,31.044057,75.96982,2,1.0,19.0,20.0,19.0,35.0,Stormy,Jam,No,Urban,41
22702,34.0,4.3,19.176269,72.836721,19.266269,72.926721,2,1.0,23.0,25.0,23.0,40.0,Cloudy,Low,No,Metropolitian,38
7124,29.0,4.9,26.483672,80.320708,26.573672,80.410708,1,1.0,22.0,50.0,23.0,5.0,Fog,Low,No,Urban,26
13224,20.0,4.7,17.451976,78.385883,17.511976,78.445883,2,1.0,21.0,55.0,22.0,10.0,Sandstorms,Jam,No,Urban,18
40264,25.0,4.3,11.001753,76.986241,11.111753,77.096241,2,1.0,21.0,40.0,21.0,45.0,Cloudy,Jam,No,Metropolitian,34
26421,27.0,5.0,22.310526,73.170937,22.330526,73.190937,1,0.0,9.0,35.0,9.0,45.0,Stormy,Low,No,Metropolitian,12
30496,35.0,4.4,12.98041,77.640489,13.11041,77.770489,1,1.0,21.0,20.0,21.0,35.0,Windy,Jam,No,Urban,32
1481,37.0,4.9,10.96185,76.971082,11.02185,77.031082,2,1.0,18.0,55.0,0.791666667,30.0,Cloudy,Medium,No,Urban,15
42406,30.0,4.6,10.96185,76.971082,11.05185,77.061082,0,0.0,22.0,20.0,22.0,35.0,Sunny,Low,No,Metropolitian,26
43071,32.0,5.0,17.451976,78.385883,17.481976,78.415883,2,1.0,21.0,35.0,21.0,50.0,Fog,Jam,No,Metropolitian,28
29863,36.0,4.6,0.0,0.0,0.08,0.08,1,1.0,19.0,35.0,19.0,50.0,Sandstorms,Jam,No,Metropolitian,29
42510,32.0,4.0,17.433809,78.386744,17.463809,78.416744,0,2.0,18.0,25.0,18.0,35.0,Sandstorms,Medium,No,Metropolitian,39
15951,36.0,4.9,19.875908,75.358888,19.905908,75.388888,2,1.0,18.0,35.0,18.0,40.0,Sandstorms,Medium,No,Metropolitian,31
32413,39.0,4.2,19.876219,75.346017,19.946219,75.416017,1,2.0,20.0,25.0,20.0,30.0,Sandstorms,Jam,No,Metropolitian,43
1791,30.0,4.7,0.0,0.0,0.04,0.04,1,1.0,15.0,50.0,15.0,55.0,Fog,Medium,No,Metropolitian,17
606,25.0,4.3,26.913483,75.803139,27.003483,75.893139,2,0.0,18.0,30.0,18.0,35.0,Cloudy,Medium,No,Metropolitian,37
45119,21.0,4.5,12.913041,77.683237,12.993041,77.763237,2,1.0,18.0,35.0,18.0,45.0,Stormy,Medium,No,Metropolitian,18
4601,30.0,4.8,10.000706,76.349516,10.030706,76.379516,0,1.0,17.0,35.0,17.0,45.0,Stormy,Medium,No,Metropolitian,25
14917,33.0,4.8,19.176269,72.836721,19.246269,72.906721,2,1.0,17.0,55.0,18.0,10.0,Stormy,Medium,No,Metropolitian,30
37079,28.0,4.7,23.359407,85.325055,23.469407,85.435055,1,0.0,21.0,35.0,21.0,50.0,Sandstorms,Jam,No,Metropolitian,23
924,35.0,4.8,22.745049,75.892471,22.815049,75.962471,2,1.0,0.958333333,35.0,23.0,15.0,Sunny,Low,No,Urban,20
43243,22.0,4.9,18.927584,72.832585,18.987584,72.892585,0,1.0,21.0,10.0,21.0,15.0,Fog,Jam,No,Metropolitian,26
30018,39.0,4.7,22.651847,75.881991,22.671847,75.901991,1,0.0,11.0,50.0,11.0,55.0,Sandstorms,High,No,Metropolitian,34
26300,25.0,4.5,23.359407,85.325055,23.369407,85.335055,0,1.0,11.0,15.0,11.0,20.0,Sunny,High,No,Metropolitian,44
6298,21.0,4.8,13.045479,80.23311,13.125479,80.31311,2,1.0,18.0,20.0,18.0,30.0,Sunny,Medium,No,Urban,13
8341,30.0,4.7,19.120083,72.907385,19.250083,73.037385,1,1.0,18.0,35.0,21.0,20.0,Cloudy,Jam,No,Metropolitian,44
43638,28.0,4.6,9.959778,76.296106,9.969778,76.306106,2,1.0,11.0,45.0,0.5,30.0,Sunny,High,No,Metropolitian,18
44153,30.0,4.0,22.725748,75.898497,22.795748,75.968497,0,1.0,21.0,50.0,22.0,5.0,Stormy,Jam,No,Metropolitian,40
9091,23.0,4.6,12.914264,77.6784,12.994264,77.7584,1,1.0,18.0,45.0,0.791666667,30.0,Cloudy,Medium,No,Metropolitian,32
4892,34.0,4.8,22.745049,75.892471,22.805049,75.952471,2,1.0,19.0,50.0,19.0,55.0,Sandstorms,Jam,No,Metropolitian,29
23346,37.0,3.7,23.374878,85.335739,23.444878,85.405739,1,1.0,21.0,20.0,21.0,25.0,Sunny,Jam,No,Metropolitian,32
30980,21.0,5.0,13.005801,80.250744,13.015801,80.260744,1,0.0,9.0,20.0,9.0,30.0,Fog,Low,No,Metropolitian,10
43481,33.0,4.0,18.530963,73.828972,18.560963,73.858972,0,1.0,20.0,35.0,20.0,40.0,Stormy,Jam,No,Metropolitian,45
26586,32.0,4.3,0.0,0.0,0.07,0.07,2,1.0,17.0,15.0,17.0,25.0,Windy,Medium,No,Metropolitian,37
14457,27.0,3.7,21.157735,72.768778,21.177735,72.788778,0,2.0,11.0,20.0,11.0,35.0,Sunny,High,No,Metropolitian,47
5765,25.0,4.6,26.463504,80.372929,26.523504,80.432929,2,1.0,20.0,45.0,0.875,30.0,Fog,Jam,No,Metropolitian,27
17496,30.0,4.5,0.0,0.0,0.02,0.02,2,1.0,8.0,10.0,8.0,25.0,Windy,Low,No,Metropolitian,21
23204,27.0,4.7,19.207222,72.972281,19.337222,73.102281,1,1.0,21.0,50.0,22.0,5.0,Stormy,Jam,No,Metropolitian,24
18661,36.0,4.9,18.994237,72.825553,19.054237,72.885553,2,0.0,23.0,10.0,23.0,25.0,Stormy,Low,No,Metropolitian,21
5601,23.0,4.9,19.221315,72.862381,19.311315,72.952381,1,1.0,0.75,35.0,18.0,15.0,Fog,Medium,No,Metropolitian,39
35178,34.0,4.8,12.972793,80.249982,12.992793,80.269982,2,1.0,11.0,25.0,11.0,40.0,Fog,High,No,Metropolitian,29
36304,36.0,4.4,26.49095,80.318656,26.60095,80.428656,2,2.0,20.0,50.0,0.875,30.0,Fog,Jam,No,Metropolitian,45
9237,31.0,4.6,21.173493,72.801953,21.263493,72.891953,1,0.0,20.0,55.0,21.0,5.0,Cloudy,Jam,No,Metropolitian,38
38931,30.0,4.7,12.323225,76.630028,12.413225,76.720028,3,0.0,18.0,35.0,23.0,45.0,Fog,Medium,No,Metropolitian,18
14889,33.0,4.3,19.22384,72.841347,19.33384,72.951347,1,1.0,18.0,30.0,18.0,45.0,Sandstorms,Medium,No,Urban,35
23612,25.0,4.7,12.323978,76.627961,12.343978,76.647961,2,1.0,9.0,55.0,0.416666667,30.0,Stormy,Low,No,Metropolitian,17
6879,31.0,4.9,15.585658,73.743606,15.695658,73.853606,0,1.0,18.0,35.0,18.0,45.0,Stormy,Medium,No,Metropolitian,38
5080,36.0,4.2,13.066762,80.251865,13.096762,80.281865,1,1.0,21.0,20.0,21.0,35.0,Fog,Jam,No,Metropolitian,35
21591,28.0,4.6,17.451976,78.385883,17.561976,78.495883,0,1.0,17.0,50.0,17.0,55.0,Stormy,Medium,No,Urban,37
9095,23.0,4.5,13.027018,80.254791,13.057018,80.284791,2,0.0,21.0,30.0,21.0,45.0,Fog,Jam,No,Metropolitian,28
9977,37.0,4.8,12.934365,77.616155,12.984365,77.666155,0,1.0,17.0,35.0,17.0,45.0,Sunny,Medium,No,Metropolitian,21
34417,32.0,4.6,13.058616,80.264151,13.088616,80.294151,0,1.0,22.0,40.0,22.0,55.0,Fog,Low,No,Urban,24
2092,27.0,5.0,-15.157944,73.950889,15.197944,73.990889,1,0.0,15.0,20.0,15.0,35.0,Sunny,Medium,No,Metropolitian,10
9677,33.0,4.5,13.026286,80.275235,13.046286,80.295235,1,1.0,9.0,30.0,9.0,45.0,Stormy,Low,No,Metropolitian,26
6193,36.0,4.7,19.003517,72.82765,19.033517,72.85765,0,1.0,0.958333333,35.0,23.0,15.0,Sunny,Low,No,Metropolitian,25
39383,35.0,4.6,22.744648,75.894377,22.784648,75.934377,1,1.0,16.0,20.0,16.0,35.0,Windy,Medium,No,Metropolitian,25
2189,24.0,5.0,26.913987,75.752891,26.943987,75.782891,2,1.0,22.0,40.0,22.0,50.0,Sunny,Low,No,Metropolitian,20
25528,23.0,4.5,18.994237,72.825553,19.084237,72.915553,0,1.0,17.0,50.0,18.0,5.0,Sandstorms,Medium,No,Urban,20
32986,30.0,4.7,22.5491,88.400467,22.6391,88.490467,0,2.0,20.0,25.0,20.0,35.0,Stormy,Jam,Yes,Urban,51
42753,38.0,3.6,26.90519,75.810753,27.04519,75.950753,1,1.0,17.0,10.0,17.0,25.0,Sandstorms,Medium,No,Metropolitian,35
33440,24.0,4.8,15.576683,73.75575,15.616683,73.79575,0,0.0,15.0,50.0,0.666666667,30.0,Fog,Medium,No,Metropolitian,26
6470,22.0,4.5,22.745536,75.893106,22.775536,75.923106,0,1.0,20.0,30.0,20.0,40.0,Windy,Jam,No,Urban,23
37056,39.0,4.1,12.933298,77.614293,13.043298,77.724293,0,1.0,21.0,30.0,21.0,35.0,Sandstorms,Jam,No,Metropolitian,39
